id,title,word2vec
5603,惊世毒妃：轻狂大小姐,"[-0.0597774462152493,-0.005073452794213632,-0.037684753898678244,-0.027517021940040742,-0.05364255497452656]"
5602,恋狐冷王,"[-0.032749375250811376,0.042370726115768774,-0.058360971569588097,-0.032260485373747844,-0.0757128967360283]"
5601,预谋爱情,"[-0.012659787813931503,0.06307548527036341,-0.0019670582173480274,-0.05249000573688112,-0.0712243542956138]"
5600,全才仙少,"[-0.08492507257809241,0.08618667104448645,-0.0668751675551996,-0.0007386778911145834,-0.026930264633101147]"
5596,青梅甜甜哒：竹马哥哥宠上瘾,"[-0.051403211644760124,0.03931335231754929,-0.04439055405681655,0.00034872417260582245,-0.017182137254470337]"
5595,穿成男配他前妻[穿书],"[-0.05077357289927273,-0.02789081731977091,-0.0765647242894803,-0.04726707193486649,-0.08767126620233316]"
5594,大唐贞观第一纨绔,"[0.007885584849017586,0.08530324410477821,0.029402829622003163,-0.039556634413417086,-0.041400109464302656]"
5592,神道丹尊,"[-0.05902230024385528,0.10439646188229418,-0.09936125573511116,0.006220450051701985,-0.051112052136793346]"
5588,首席通缉令：神秘校草是女生,"[-0.047173889155814115,0.011506326853406508,-0.10993280026505327,-0.05039289343932813,-0.04078806759094118]"
5583,造化之门,"[-0.07474243461620063,0.05525152019690722,-0.034313182129214206,0.020027174503775315,-0.030563730699941515]"
5582,快穿之打脸狂魔,"[-0.009740358826181874,0.07710113970381094,-0.09400877268507896,-0.021713476423628447,-0.06987210708988331]"
5580,虐渣指导手册,"[-0.01813299664652469,0.022680038367454188,-0.020974588689831906,-0.016082937573924302,-0.030825141469487945]"
5579,师傅就要黑化了,"[-0.03779962997748909,0.03988776774796467,-0.05874575119667563,-0.028973135179896133,-0.0664187782803124]"
5577,大清贵人,"[-0.1024278711398653,-0.01956581551161024,-0.0930221781700409,-0.05113524318953115,-0.03468634385956071]"
5576,盛宠纨绔嫡女,"[-0.05498823648474627,0.06317596734334074,-0.06682670692953252,-0.016623315909782832,-0.04427210347785149]"
5575,许你情深共余年,"[-0.06280997273989204,0.051570243894963,-0.036921011965449266,-0.04382398529205381,-0.09358041895065093]"
5573,重生之学霸千金,"[-0.08199352111272594,0.00868078905319714,-0.06227709988699011,-0.031424026146693075,-0.04180178849745299]"
5572,都市之齐天大圣,"[-0.06427057564440297,0.08466691803187132,-0.08145549202837596,0.0009317013503211301,-0.017064525512978435]"
5571,绝代无双太子妃,"[-0.06932538093367059,0.02142680431383529,-0.021408706313065653,-0.01724708269050877,-0.050923514766119685]"
5570,国运妙手,"[-0.0817950534272111,-0.01008505204744223,-0.049398278613807634,-0.043440211651613936,-0.07010385348823749]"
5569,九阳玄医,"[-0.050284850647894,0.02883177366595068,-0.051355181254004525,0.0029162625521737136,-0.04159393401469214]"
5567,总有刁妃坑本王,"[-0.0626042603639265,-0.011445197020657362,-0.042294595257068676,-0.060512784005453193,-0.06223685261017333]"
5564,神剑天骄,"[-0.045510516632930376,0.12481648100947496,-0.06675176946737338,0.034686593939113664,0.008827832323731855]"
5561,至尊剑帝重生都市,"[-0.06255967951402432,0.07959373634331292,-0.12145528666641019,-0.02978712725225927,-0.02258547220276896]"
5559,狂武战帝,"[-0.07280263983153014,0.11366555248645858,-0.06441936795211707,0.012133540068235662,0.010512024267680114]"
5557,邪王追妻：毒医世子妃,"[-0.05618409837966096,0.0329513292096249,-0.04549493865837177,-0.020788249033439444,-0.046378785313732206]"
5556,重生之学霸攻略,"[-0.07345871940196957,0.0535767765250057,-0.07978164352243766,-0.009509945433819667,-0.06988881011784542]"
5553,皇后驾到之盛宠豪门,"[-0.10686689678927412,-0.010604290207511332,-0.033261611361999115,-0.048151001160268686,-0.034952580132128964]"
5552,农家小地主,"[-0.05429731046710655,-0.0019361307649029735,-0.0311066150425863,-0.027616124916470274,-0.06608237735465837]"
5551,女主渣化之路,"[-0.06147237607097179,0.043638621172009916,-0.024849123309219352,-0.01446806119087054,-0.02996218232683053]"
5550,绝代丹帝,"[-0.006403531389904843,0.06609634247834564,-0.0511545038620091,-0.018951074854619263,-0.018758035180550338]"
5549,掠天记,"[-0.06709363704015102,0.06138168653290319,-0.043247111393914864,-0.027440027311621675,-0.02917159163570475]"
5548,冷王盛宠，一品驭兽妃,"[-0.10076515285047488,0.005395469442009926,-0.04896098810042111,-0.0356813068853136,-0.06327878548763692]"
5547,极品霸医,"[-0.07711649220436811,0.12625517069616102,-0.10571589058434422,0.029438007495958696,-0.037841296744194224]"
5546,仙家萌喵娇养成,"[-0.04537963379803354,0.005434927097929776,-0.0559936965906935,-0.006508288135123199,-0.039636401128331104]"
5545,拒嫁豪门：少奶奶99次出逃,"[-0.08964989522447515,-0.020501330956457214,-0.027525374144029786,-0.05384773299048998,-0.06630421102684186]"
5544,恐怖女王[快穿],"[-0.08893343608360738,0.19439243048691424,-0.16270613414235413,0.1200451300246641,0.001368766839732416]"
5543,哥哥太爱我了怎么办——旁观者,"[0.0027512407957993703,0.089097557330488,0.05957924044723141,-0.07242315159789448,-0.09194385809502725]"
5542,绝宠神医天才妃,"[-0.020589512097321346,0.06897090277044286,-0.09694589520673412,-0.008936171383846184,-0.06022606186345744]"
5541,快传系统：哥哥太爱我了怎么办,"[-0.07031286189433289,0.09174451181614722,-0.06269428875246967,0.032209906349512374,-0.004234619237281181]"
5540,盛世妖宠，神尊的呆萌喵妃,"[-0.04131651897537145,0.07852717826293933,-0.08309333363698947,0.012643458466423122,-0.0702711634520391]"
5539,重生之握瑾怀瑜,"[-0.057743505965096545,0.06947125394499916,-0.053207107317433056,-0.02036150861714108,-0.036310167818823284]"
5538,爱你，我放弃了全世界,"[0.04899892875451654,0.09940491542072286,0.19602927360461936,-0.21275612317203055,-0.18369714134291465]"
5537,我只是难过不能陪你一起老,"[-0.09326800312846899,0.04621777271644937,-0.03815870907985502,-0.01814519591215584,-0.05699614338162873]"
5536,貌似暧昧,"[-0.07341398964098726,0.09669418629402152,-0.03745734602069626,0.010666172127597608,-0.016947057098150253]"
5535,吻海迷情：腹黑总裁枕边爱,"[-0.08184381859388816,0.03967333066902017,-0.0593047650395362,-0.0063817690869298165,-0.03733764526941165]"
5534,异界之宠物系统,"[0.0005833747922084653,0.03765840202761002,-0.010342405778479028,-0.044847846986391604,-0.08716961256085107]"
5533,国医狂妃：邪王霸宠腹黑妃,"[-0.058196002551808186,0.002902902794094422,-0.08928094649365029,-0.0688871361915237,-0.06402133425208142]"
5530,都市之无限返现,"[-0.0985617003037182,0.05931472583658627,-0.12677341093477168,-0.04672364878933877,-0.03525607326816096]"
5528,诡当,"[-0.027622899326628873,0.04759365210110055,-0.043270332194931274,-0.020740672407139626,-0.058161072456277906]"
5527,我的绝色总裁夫人,"[-0.0846173844211513,0.10249584518550407,-0.056003507027136426,0.011881554942755472,0.0006261056821261134]"
5526,七月与安生,"[-0.040934091570254946,0.04458769799343177,-0.02989874409312116,0.020006621359581395,-0.022512490126038235]"
5525,强势宠婚，莫少的契约娇妻,"[-0.031782902989395054,0.02658501364838898,0.005215863597025222,-0.08297549265354305,-0.09848392514889187]"
5524,恶魔总裁腹黑妻,"[-0.08060239995710361,-0.0012504018765563765,-0.02821059397776993,-0.02802676147369381,-0.03948267891955299]"
5523,万神独尊,"[-0.043262007832527156,2.8145601126280696e-05,-0.0395367599198256,-0.009482808601619166,-0.09417112693190574]"
5522,总裁夫人有点冷,"[-0.09439763575718398,-0.04805264557667431,-0.004787033808136743,-0.0537174597589506,-0.05948007964928235]"
5521,食色生香：天降彪悍小厨娘,"[-0.06080974243908517,-0.004946594132815262,-0.01984971793098265,-0.020164456382091786,-0.035545630333315884]"
5520,重生之皇后驯夫记,"[-0.04013458640681795,0.044093666175523634,-0.05441978158509861,-0.008205338387499348,-0.04920895102863702]"
5518,一咬定情：异能萌妃，抱一抱,"[-0.05352471828444908,0.03892996897763115,-0.07173725296506438,0.005130473121811273,-0.07433156847511813]"
5515,从仙侠世界归来,"[-0.09534328306377257,0.11008599421778774,-0.20640757571622403,-0.07969734400166603,-0.08942289124673192]"
5513,紫府仙缘,"[-0.10520185662850659,0.029095499989731856,-0.008607887679924412,-0.0006224381068022922,0.011585126444212316]"
5512,谁动了我的听诊器,"[-0.028661968491294165,0.031074735640802164,-0.010048412768678232,-0.028402314479039473,-0.036058283114636484]"
5511,风临异世,"[-0.07736096584011574,0.10806537747565607,-0.09738578910096171,0.036615186308178664,-0.06626760062283359]"
5508,我的双面总裁,"[-0.1125338573474437,-0.023283433935527377,-0.031450078361861714,-0.05033038881568548,-0.0723580909834709]"
5507,重生之嫡女不乖,"[-0.042225309185927144,0.022146078556860713,-0.04586874558696185,-0.009262320744297043,-0.059891759327993815]"
5506,快穿游戏：反派boss难攻略,"[-0.023479005642361755,0.023963090347091633,-0.011123767288715756,-0.05278277522751366,-0.10299413405174826]"
5501,鬼面枭王：爆宠天才小萌妃,"[-0.10276910560787655,-0.0013398687697190326,-0.03636605847168539,-0.05144200003996957,-0.06495169628124131]"
5500,欧少的替身前妻,"[-0.12538406216642922,-0.05187690514915933,-0.042449385390823914,-0.08102703406992887,-0.1199420183690058]"
5498,星际盛宠：饲主大人是病娇,"[-0.07954210610689083,-0.09925877401078849,-0.017894713801966198,0.0135391297939139,-0.11432708368933611]"
5497,江少独宠甜蜜妻,"[-0.2183993363985792,0.0120016144705005,-0.004235068522393704,-0.01371283850457985,-0.02148458864539862]"
5495,重生暖婚：总裁轻轻宠,"[-0.07289078145275836,0.04772517093390759,-0.09604988602147281,-0.04989398376375147,-0.09496493638166553]"
5494,绝色龙妃很嚣张,"[-0.11447384831580248,-0.00393665609034625,-0.07765406997535716,-0.007929370569234545,-0.021280267970128493]"
5492,重生之诀少的军医妻,"[-0.03181068021380766,0.12177189690357244,-0.03744111394255676,-0.05483407952653414,-0.0774146883155812]"
5490,万古神龙变,"[-0.07383431349635908,0.09893496310044275,-0.12906563077367056,0.026994239710467424,-0.031809619983266056]"
5489,天下第一嫁！,"[-0.060667004848999735,0.0754790987755934,-0.07591921019113877,-0.01359711904925379,-0.04406603554856371]"
5488,头号尖锋,"[-0.20080126527075964,-0.002223915708739133,0.0055965805271019535,0.013762297940307429,-0.007141899140108199]"
5487,御宠法医狂妃,"[-0.06630175686955404,0.03507832687517459,-0.05745802001419852,0.008205178923989562,-0.08062914728682924]"
5486,都市极品神医,"[-0.12990371137857437,0.11775009189676937,-0.1313455928826616,-0.0013358368139181817,-0.0035677477717399597]"
5485,唯你挚爱钟情,"[-0.057664473725260415,-0.005980700407344014,-0.0386418282356697,-0.04821571078040262,-0.08965718756958063]"
5482,糟糕！是心动的感觉,"[-0.06501330878359803,-0.0012939486186951399,-0.039879413440675394,-0.032840709410128045,-0.05037597236646847]"
5481,借位：宦海弄潮,"[-0.16576860984787345,-0.028443765309121873,-0.0530362847364611,-0.023062823930457752,-0.03783341877472897]"
5479,照见星星的她,"[-0.10684381490044126,0.010162767996503548,-0.03189068013717505,-0.04569297299127687,-0.049956079843369396]"
5473,盛夏有晴空,"[-0.13706306773237883,0.03377265594899655,-0.05151723846793175,-0.01393829382956028,-0.022043410474434495]"
5469,一念永恒,"[-0.18568020490439313,0.03357564400587427,-0.012170783440141301,0.03966717745520566,0.03519551645915367]"
5468,重生九零年之虐渣攻略,"[-0.05077835454557196,0.005677590357526293,-0.07700828236158726,-0.033139941054132746,-0.09428910127146838]"
5464,英雄联盟：我的时代,"[-0.1373186009851369,0.17365737437185916,-0.03683282439173623,0.1444909969842146,-0.023735816590487957]"
5463,鬼医毒妃：嫁个绝色小相公,"[-0.08167456787531123,0.15751064834043835,-0.08562040978083105,0.04642704763858946,-0.002535712771174131]"
5462,我在末日撩反派,"[-0.030727104432622176,0.028420584780784942,-0.03189937027248864,0.005645323460662944,-0.055119080559557505]"
5461,邪魅王妃俏王爷,"[-0.029067982253815298,-0.0023861178377328415,-0.031963903916029025,-0.06667035404907566,-0.08996794835178995]"
5459,小妻吻上瘾,"[-0.06562684598288292,-0.0007983901531487289,-0.025166601524688303,-0.06164076382022661,-0.10278787722604142]"
5458,花锦良缘,"[-0.06635948808980174,-0.00796772345035736,-0.021753508759762293,-0.049118367838673294,-0.0602640083442176]"
5457,重生之鬼眼医妃,"[-0.0758978348601152,0.0004967871497859035,-0.03606056979971758,-0.014032254150758186,-0.06444473108766895]"
5456,豪门枭宠：吻安，甜妻,"[-0.02622281368045757,0.11318030465756439,0.013506720411694711,-0.09320776886306703,-0.10779031891919051]"
5455,极品辣妈不好惹,"[-0.08748512867453467,0.08148865047437341,-0.0851347055286169,-0.001997977130762909,-0.050181546572433865]"
5454,温柔妻子的伤心事,"[-0.03649681548394876,0.050627163123516804,0.0068093970462325066,-0.08021026415868647,-0.11837475294882933]"
5452,妖娆召唤师,"[-0.05042914458488881,0.03527111407396767,-0.05380337379927583,-0.02568195731831057,-0.04279548328999868]"
5451,山村名医,"[-0.14108462312166617,-0.0710118342055163,0.019735691224923357,-0.038535729724875026,-0.024685306219907943]"
5450,白月光佛系日常,"[-0.0018672530616944036,0.011951367057239017,-0.034504085630178455,-0.015832078258196512,-0.077869089966019]"
5449,九阳踏天,"[-0.06781281209550798,0.013870749385096134,-0.02352538815699518,-0.03332497329451144,-0.030451806318014862]"
5448,邪尊懒凰,"[0.02534953049759854,0.12431631731931446,0.03153285361303572,-0.08720827138606915,-0.11607425392752414]"
5446,超武穿梭,"[-0.06236966664236489,0.08641510113977409,-0.06610617595564189,-0.00806337236306341,-0.04659762022342404]"
5442,蜜宠101次：宝贝，要听话！,"[-0.29532840309871566,0.367905232641432,-0.14403113391664293,0.11802465075420009,0.07132932212617661]"
5441,末世之虫族帝君,"[-0.06634049148871438,0.08869538358979029,-0.06328556178188002,0.012686295414381233,-0.032163027623617974]"
5439,荒野直播之独闯天涯,"[-0.08036085754671754,0.02896655778749846,-0.13824591234879335,-0.02221679476982293,-0.015823387788259424]"
5438,重生复仇：腹黑嫡女,"[-0.06022188077040482,-0.03319779811426997,-0.04804367560427636,-0.07216012370772659,-0.08807729303371162]"
5437,藏锋,"[-0.05367841041380805,0.09328930139807717,-0.04645173560295786,0.03504601337813905,0.0036387405890439236]"
5436,嫁冠天下,"[-0.05239782271779735,0.10707729713017629,-0.18957600051494825,-0.022353171513796868,-0.020166340844959697]"
5435,权少情事：情挑渣渣老公,"[-0.0831685238579092,0.04788466253759045,-0.07408593564392311,-0.025751415773380644,-0.04998170740069135]"
5434,鬼王的金牌宠妃,"[-0.04978224628442623,0.07641001861594933,-0.012064998458683963,-0.03163503180503924,-0.09153263627643317]"
5433,龙组特工,"[-0.04624327006890919,0.06365278381572077,-0.06443528633451823,-0.01654094196926577,-0.03371234593743628]"
5431,倾世公主之逆天成凰,"[0.026843274128623307,0.11455696488458973,0.05382658706482274,-0.09176299076468225,-0.12126078862800366]"
5429,都市之仙尊归来,"[-0.08027277536690235,0.11015924947336317,-0.0763786581158638,0.020001265667378903,0.03698252654634416]"
5428,驱魔龙族之极品言灵师,"[-0.04891586827066289,0.02853102679090465,-0.04797535432803938,-0.007314337783849195,-0.050953465932980176]"
5426,欢颜再从头,"[-0.17065308831765183,0.0054689551637108836,-0.05741484374240306,-0.018730134204296128,-0.041487906726875474]"
5424,京都霸王,"[-0.06255431152353792,0.06068177233227407,-0.06178418403167439,0.002418987189783998,-0.05224284384926052]"
5423,枕边敌人：卧底老婆束手就擒！,"[-0.04432593191449996,0.058018918105517514,-0.013215545029311215,-0.09910826156192343,-0.10579104324278887]"
5417,绝世神医之逆天魔妃,"[-0.09833697376854937,-0.0012146200957324576,-0.054258963405171765,-0.019109805299462202,-0.05197399524930755]"
5415,神医狂妃：邪王宠妻无度,"[-0.06365206241106433,0.0544046993406179,-0.0573381084977882,-0.013890886472331151,-0.04662062607692658]"
5413,邪王狂妃：草包庶小姐,"[-0.03651382675161585,0.036583246952897414,-0.07600132039704814,-0.010760282014691553,-0.07702944117197551]"
5412,狂妻万万岁：腹黑邪君逆天妃,"[-0.057876774115720765,0.05203561985399574,-0.08140995905268938,0.03551135617308319,-0.06004594446276315]"
